Student_ID,Name,Age,Gender,City,Maths,English,Science,History,ICT,Parental_Education,Attendance_%
6411,Student_6411,14,Other,Uppsala,-12,-12,28,42,87,Masters,84.26
6412,Student_6412,17,Fmale,Göteborg,93,108,8,13,-12,Bachelor,63.35
6413,Student_6413,20,Fmale,Lund,-11,9,-10,87,22,Masters,55.23
6414,Student_6414,21,Fmale,Göteborg,41,-12,absent,94,26,PhD,89.62
6415,Student_6415,16,Fmale,Gothenburg,,46,-12,39,24,High School,67.59
6416,Student_6416,19,Female ,Lund,95,15,70,1,8,Masters,47.52
6417,Student_6417,14,Female ,Malmo,67,62,35,113,61,High School,103.42
6418,Student_6418,20,Fmale,stockholm ,56,98,16,115,3,bachelor ,90.57
6419,Student_6419,19,Fmale,Malmo,35,71,50,22,100,Bachelor,81.04
6420,Student_6420,14,Male,Malmo,83,-1,32,33,75,HighSchool,61.55
6421,Student_6421,18,male ,Malmo,101,27,14,-19,112,Masters,93.46
6422,Student_6422,20,Male,Stockholm,41,88,5,-2,101,Masters,55.51
6423,Student_6423,18,Fmale,Stockholm,81,21,78,66,absent,bachelor ,42.98
6424,Student_6424,20,Other,Uppsala,absent,68,59,110,84,Bachelor,64.92
6425,Student_6425,18,Female ,Uppsala,27,86,57,57,92,bachelor ,85.16
6426,Student_6426,21,Female,Lund,84,44,101,37,19,High School,101.38
6427,Student_6427,19,Female ,Gothenburg,-13,90,118,31,4,HighSchool,56.95
6428,Student_6428,17,Female ,Lund,63,108,18,83,55,HighSchool,44.98
6429,Student_6429,20,Other,Uppsala,25,1,44,42,103,High School,55.52
6430,Student_6430,21,Other,Göteborg,119,-1,13,64,13,PhD,88.35
6431,Student_6431,20,Female ,stockholm ,85,103,48,12,-11,Masters,73.63
6432,Student_6432,18,Female,Gothenburg,-8,99,14,83,59,PhD,85.69
6433,Student_6433,14,Fmale,Gothenburg,-16,79,29,37,105,HighSchool,103.81
6434,Student_6434,20,Fmale,Uppsala,23,absent,70,70,48,bachelor ,72.95
6435,Student_6435,21,Fmale,Stockholm,107,,91,42,76,Bachelor,45.78
6436,Student_6436,18,Other,Gothenburg,56,78,100,43,53,Bachelor,96.74
6437,Student_6437,15,Female ,Stockholm,94,1,86,14,59,Masters,47.5
6438,Student_6438,18,male ,Uppsala,58,23,26,52,83,Masters,66.18
6439,Student_6439,19,Other,Malmo,95,-12,76,54,41,PhD,104.01
6440,Student_6440,17,male ,stockholm ,59,64,73,117,-1,HighSchool,63.29
6441,Student_6441,15,Male,Lund,81,-14,47,105,28,Masters,72.81
6442,Student_6442,19,male ,Göteborg,-20,12,116,-7,119,bachelor ,103.48
6443,Student_6443,19,Female ,Uppsala,48,83,36,86,14,High School,74.23
6444,Student_6444,19,Fmale,Göteborg,-3,23,96,94,63,High School,101.31
6445,Student_6445,14,male ,Stockholm,61,36,117,37,35,High School,61.11
6446,Student_6446,19,Other,Gothenburg,116,87,43,97,16,Bachelor,46.57
6447,Student_6447,14,Female,stockholm ,21,95,51,52,69,bachelor ,62.34
6448,Student_6448,19,Female,Stockholm,9,95,34,88,-9,High School,97.82
6449,Student_6449,16,Other,stockholm ,29,17,37,36,78,PhD,62.0
6450,Student_6450,21,Fmale,Uppsala,17,112,-14,-3,-20,PhD,91.56
6451,Student_6451,15,male ,Stockholm,78,27,81,113,102,Bachelor,60.54
6452,Student_6452,16,Other,Göteborg,68,absent,96,2,-1,High School,104.59
6453,Student_6453,19,Female ,Gothenburg,51,21,25,109,,Masters,54.63
6454,Student_6454,15,Female ,Stockholm,80,29,-5,97,-14,Masters,41.47
6455,Student_6455,15,male ,Gothenburg,79,19,97,111,-7,Masters,92.03
6456,Student_6456,20,Male,Lund,107,,-20,35,94,bachelor ,71.39
6457,Student_6457,17,Male,stockholm ,84,46,8,73,13,HighSchool,91.27
6458,Student_6458,16,Female,Lund,100,84,54,88,90,PhD,77.06
6459,Student_6459,17,Fmale,Uppsala,105,69,29,19,116,PhD,68.26
6460,Student_6460,15,Female,Uppsala,103,-4,83,39,23,High School,74.36
6461,Student_6461,14,Fmale,Malmo,97,absent,108,80,22,Masters,84.06
6462,Student_6462,15,Fmale,Gothenburg,40,75,35,53,75,High School,68.21
6463,Student_6463,17,Other,Uppsala,-9,110,16,-4,5,bachelor ,87.24
6464,Student_6464,16,Fmale,Göteborg,46,59,34,53,0,High School,49.11
6465,Student_6465,19,Other,Lund,60,102,-11,68,43,PhD,84.31
6466,Student_6466,20,Fmale,Gothenburg,58,91,61,-7,75,PhD,81.18
6467,Student_6467,20,Female ,Göteborg,104,-11,104,-4,31,bachelor ,96.27
6468,Student_6468,20,Other,Malmo,89,12,-15,113,21,PhD,59.86
6469,Student_6469,19,male ,Stockholm,26,57,52,39,34,PhD,57.55
6470,Student_6470,20,Fmale,Malmo,11,1,0,43,15,Masters,84.31
6471,Student_6471,16,male ,stockholm ,63,87,69,114,-19,High School,52.65
6472,Student_6472,19,Fmale,Malmo,67,,-7,-9,96,High School,100.91
6473,Student_6473,20,Other,Lund,37,30,84,66,93,High School,86.37
6474,Student_6474,19,Female ,Lund,65,7,64,-18,91,bachelor ,86.55
6475,Student_6475,17,Female ,Lund,38,85,83,-13,-4,PhD,99.59
6476,Student_6476,21,male ,Stockholm,absent,63,16,-10,36,Masters,76.23
6477,Student_6477,21,male ,Göteborg,absent,51,98,48,54,Masters,101.73
6478,Student_6478,16,Female,Stockholm,30,74,56,56,-2,High School,57.98
6479,Student_6479,18,Female,Stockholm,89,43,7,89,68,bachelor ,63.36
6480,Student_6480,14,Male,Göteborg,73,108,-10,98,18,High School,91.13
6481,Student_6481,20,Female,Malmo,-8,11,82,64,84,bachelor ,79.02
6482,Student_6482,14,Other,Uppsala,86,116,64,-5,58,Bachelor,76.57
6483,Student_6483,19,Female,Uppsala,116,93,-18,78,113,Masters,72.26
6484,Student_6484,14,Other,Göteborg,87,-11,84,91,-4,High School,80.16
6485,Student_6485,16,Fmale,Uppsala,107,45,-11,37,116,PhD,71.67
6486,Student_6486,16,Other,Göteborg,85,,8,112,57,HighSchool,95.18
6487,Student_6487,15,Other,stockholm ,20,57,49,95,62,Masters,71.71
6488,Student_6488,21,Other,Uppsala,absent,22,54,109,119,High School,49.29
6489,Student_6489,20,Male,Malmo,98,-9,10,100,absent,PhD,56.49
6490,Student_6490,15,Female,stockholm ,41,118,119,64,86,HighSchool,98.88
6491,Student_6491,14,Female,Uppsala,109,15,20,59,49,HighSchool,84.58
6492,Student_6492,18,male ,Göteborg,-13,58,110,30,11,Masters,51.54
6493,Student_6493,15,Male,Gothenburg,92,80,25,59,-18,HighSchool,71.54
6494,Student_6494,15,Male,Göteborg,32,108,87,-10,,PhD,80.97
6495,Student_6495,16,Male,Gothenburg,10,-16,43,113,114,High School,74.43
6496,Student_6496,18,male ,Göteborg,23,87,53,10,38,HighSchool,104.28
6497,Student_6497,19,Female ,stockholm ,70,95,33,116,100,HighSchool,73.4
6498,Student_6498,14,Male,Lund,110,85,-20,2,92,High School,100.36
6499,Student_6499,15,Male,stockholm ,45,59,66,39,12,Masters,94.81
6500,Student_6500,18,male ,Lund,59,94,19,-4,11,HighSchool,78.87
6501,Student_6501,21,Female ,Stockholm,98,60,38,-16,8,Bachelor,65.21
6502,Student_6502,20,Male,Gothenburg,-8,17,absent,52,107,PhD,104.83
6503,Student_6503,18,Male,Stockholm,30,11,64,105,25,PhD,46.09
6504,Student_6504,21,Fmale,Lund,39,95,77,15,24,HighSchool,94.8
6505,Student_6505,14,Female ,Lund,72,81,29,-1,116,Bachelor,80.72
6506,Student_6506,18,Female,Malmo,16,38,45,103,37,Masters,77.76
6507,Student_6507,21,Male,Göteborg,11,-17,79,5,70,HighSchool,104.64
6508,Student_6508,18,Other,Göteborg,108,26,88,70,73,Bachelor,60.5
6509,Student_6509,18,male ,Uppsala,49,119,absent,22,15,PhD,41.93
6510,Student_6510,20,Fmale,Uppsala,-18,35,82,95,83,HighSchool,88.69
6511,Student_6511,21,Female,Malmo,24,10,105,104,83,bachelor ,46.06
6512,Student_6512,21,Female,Uppsala,-10,-16,8,27,16,HighSchool,59.58
6513,Student_6513,15,Other,Gothenburg,21,85,27,80,58,HighSchool,104.88
6514,Student_6514,14,Fmale,Lund,31,20,-16,22,72,HighSchool,63.57
6515,Student_6515,20,male ,Göteborg,,115,47,18,118,PhD,70.88
6516,Student_6516,18,Other,Lund,106,74,-12,40,86,Bachelor,59.95
6517,Student_6517,18,Female,Malmo,47,69,57,7,36,PhD,102.48
6518,Student_6518,15,Female,stockholm ,-14,94,77,53,28,HighSchool,57.64
6519,Student_6519,14,Female ,Stockholm,25,95,38,100,22,PhD,81.63
6520,Student_6520,16,Female,Gothenburg,106,-19,99,110,31,High School,44.7
6521,Student_6521,20,Male,Malmo,27,24,40,-17,54,HighSchool,43.64
6522,Student_6522,15,Male,Uppsala,78,19,-1,-15,-12,Bachelor,41.72
6523,Student_6523,14,Other,Malmo,78,57,78,89,19,HighSchool,97.37
6524,Student_6524,20,Fmale,Stockholm,9,61,1,115,62,PhD,44.65
6525,Student_6525,18,Fmale,Lund,6,,53,109,114,HighSchool,62.12
6526,Student_6526,14,male ,Lund,96,22,93,11,39,HighSchool,71.65
6527,Student_6527,14,male ,Lund,65,69,39,44,105,HighSchool,65.7
6528,Student_6528,19,Female ,Lund,-9,-12,21,64,112,bachelor ,58.74
6529,Student_6529,14,Fmale,Lund,81,83,43,70,33,HighSchool,90.87
6530,Student_6530,16,Female ,stockholm ,-19,42,6,-20,82,High School,100.0
6531,Student_6531,14,male ,Uppsala,11,39,absent,12,107,PhD,87.67
6532,Student_6532,16,Female,Malmo,9,40,absent,66,-14,HighSchool,43.63
6533,Student_6533,18,Other,Malmo,81,34,66,42,100,bachelor ,81.02
6534,Student_6534,16,Female ,Uppsala,101,118,31,48,20,bachelor ,71.56
6535,Student_6535,20,Female,Malmo,-5,46,116,-18,101,bachelor ,103.85
6536,Student_6536,18,Female ,stockholm ,117,12,9,84,71,PhD,80.89
6537,Student_6537,18,Female ,Gothenburg,79,11,109,5,82,HighSchool,50.03
6538,Student_6538,16,male ,Gothenburg,29,0,100,-1,118,High School,47.75
6539,Student_6539,21,Other,Stockholm,-16,96,110,27,105,Masters,49.19
6540,Student_6540,15,Other,stockholm ,95,48,absent,69,-6,High School,58.46
6541,Student_6541,17,Other,Göteborg,59,18,108,64,88,Masters,90.7
6542,Student_6542,21,Female ,Göteborg,48,18,1,66,43,HighSchool,82.28
6543,Student_6543,14,male ,Gothenburg,113,13,5,72,102,PhD,75.32
6544,Student_6544,19,Female ,Uppsala,119,62,81,51,2,Bachelor,82.61
6545,Student_6545,17,Other,Lund,88,85,114,-2,3,Masters,91.76
6546,Student_6546,14,Other,Malmo,-1,111,61,60,51,PhD,48.87
6547,Student_6547,21,Female ,Lund,0,76,94,18,28,High School,87.67
6548,Student_6548,21,Fmale,Lund,8,78,24,69,0,HighSchool,90.4
6549,Student_6549,14,Fmale,Malmo,69,110,85,3,17,PhD,102.72
6550,Student_6550,18,male ,Stockholm,110,-1,-20,56,18,PhD,100.01
6551,Student_6551,14,Female ,Malmo,42,6,81,-16,-8,High School,98.95
6552,Student_6552,19,Female,Malmo,17,58,25,68,112,bachelor ,89.31
6553,Student_6553,21,Male,Gothenburg,-2,-10,28,6,98,HighSchool,49.62
6554,Student_6554,14,male ,Stockholm,89,7,45,-16,37,Bachelor,87.04
6555,Student_6555,16,Fmale,Malmo,67,95,108,35,66,Bachelor,72.86
6556,Student_6556,17,Fmale,Malmo,78,52,53,40,107,High School,61.07
6557,Student_6557,16,male ,Uppsala,-15,14,12,-8,-14,High School,58.3
6558,Student_6558,19,Fmale,Uppsala,58,18,-1,84,61,Bachelor,80.58
6559,Student_6559,14,Female,Gothenburg,61,-16,37,18,108,PhD,65.0
6560,Student_6560,20,Fmale,Gothenburg,37,-14,114,64,54,bachelor ,70.31
6561,Student_6561,19,Male,Malmo,absent,-1,76,58,15,Masters,56.59
6562,Student_6562,18,Male,Malmo,-20,85,42,-1,79,PhD,65.46
6563,Student_6563,16,Female ,Lund,118,23,89,44,52,bachelor ,70.82
6564,Student_6564,16,Female,stockholm ,-17,67,77,39,18,HighSchool,67.92
6565,Student_6565,15,Fmale,Stockholm,73,76,17,31,12,HighSchool,53.78
6566,Student_6566,14,Fmale,Gothenburg,78,21,58,-7,71,HighSchool,50.03
6567,Student_6567,18,male ,Göteborg,23,89,101,0,45,Bachelor,102.96
6568,Student_6568,20,Female ,Malmo,2,51,-12,41,84,PhD,49.49
6569,Student_6569,16,Male,Gothenburg,56,77,50,12,93,High School,49.41
6570,Student_6570,16,Other,Stockholm,59,62,85,103,42,Masters,100.39
6571,Student_6571,18,male ,Gothenburg,93,51,59,119,118,High School,65.14
6572,Student_6572,19,male ,Lund,0,15,85,76,17,HighSchool,42.89
6573,Student_6573,19,Fmale,stockholm ,70,103,4,39,64,High School,67.62
6574,Student_6574,14,Male,Lund,-17,80,40,53,99,HighSchool,86.2
6575,Student_6575,21,male ,stockholm ,65,21,80,32,82,Masters,79.52
6576,Student_6576,15,Fmale,Gothenburg,absent,29,80,42,81,Bachelor,78.72
6577,Student_6577,16,Female ,Stockholm,15,109,-11,-11,33,High School,104.86
6578,Student_6578,21,Female,Lund,-6,97,-18,46,-4,PhD,67.81
6579,Student_6579,21,Male,Stockholm,absent,-2,20,52,86,Masters,52.89
6580,Student_6580,15,Female ,Lund,69,95,61,100,86,Masters,66.23
6581,Student_6581,21,Fmale,Lund,97,87,110,70,59,HighSchool,88.66
6582,Student_6582,21,Female,stockholm ,108,74,91,47,98,Masters,76.32
6583,Student_6583,19,male ,Gothenburg,absent,53,95,106,47,High School,71.88
6584,Student_6584,19,Female ,Stockholm,84,-1,19,86,-20,PhD,66.47
6585,Student_6585,17,male ,Uppsala,109,-4,absent,-17,51,PhD,103.24
6586,Student_6586,20,male ,stockholm ,54,90,115,76,41,PhD,83.12
6587,Student_6587,14,Female,stockholm ,74,31,10,81,28,Masters,87.89
6588,Student_6588,21,Female,Stockholm,59,74,114,-10,39,bachelor ,73.73
6589,Student_6589,17,Other,Malmo,16,48,23,108,76,High School,75.34
6590,Student_6590,20,Other,Gothenburg,114,50,35,-9,9,bachelor ,59.07
6591,Student_6591,17,Other,Malmo,60,-12,115,,25,bachelor ,54.33
6592,Student_6592,17,male ,Lund,81,16,-13,99,51,Bachelor,87.8
6593,Student_6593,14,male ,Uppsala,97,42,26,37,113,PhD,43.81
6594,Student_6594,14,Female,Göteborg,34,45,-19,37,-6,Masters,103.2
6595,Student_6595,18,Fmale,Uppsala,92,100,37,52,108,PhD,96.94
6596,Student_6596,15,Male,Lund,61,33,absent,101,58,HighSchool,91.88
6597,Student_6597,15,male ,Gothenburg,21,31,105,114,absent,Bachelor,83.25
6598,Student_6598,18,Other,stockholm ,68,52,19,-2,2,High School,82.35
6599,Student_6599,18,Female,Uppsala,-10,-15,-14,48,17,High School,88.38
6600,Student_6600,19,Female ,Malmo,96,33,118,106,118,HighSchool,99.49
6601,Student_6601,20,Female ,Stockholm,72,-7,27,22,4,bachelor ,73.68
6602,Student_6602,17,Other,Göteborg,106,85,63,90,13,bachelor ,50.96
6603,Student_6603,21,Other,Göteborg,52,82,69,44,67,HighSchool,45.61
6604,Student_6604,18,Fmale,stockholm ,67,110,66,81,16,Bachelor,74.29
6605,Student_6605,16,Fmale,Stockholm,31,,71,78,-12,Masters,82.33
6606,Student_6606,15,Other,Uppsala,109,72,18,98,24,High School,96.83
6607,Student_6607,18,Other,Uppsala,-10,45,57,-11,29,HighSchool,98.83
6608,Student_6608,16,Female ,Uppsala,43,114,-12,49,-12,bachelor ,86.04
6609,Student_6609,16,Fmale,Malmo,62,84,-12,31,65,HighSchool,99.02
6610,Student_6610,16,male ,Stockholm,81,45,80,32,84,PhD,99.39
6611,Student_6611,19,Female,stockholm ,61,90,74,93,29,Bachelor,59.17
6612,Student_6612,19,Male,Gothenburg,109,20,86,56,87,PhD,64.46
6613,Student_6613,21,Female,Malmo,98,69,69,absent,18,Masters,94.07
6614,Student_6614,21,Female,Göteborg,0,100,-1,61,22,Bachelor,104.19
6615,Student_6615,16,Fmale,Göteborg,,86,29,65,19,Bachelor,48.55
6616,Student_6616,20,Male,Stockholm,11,67,57,-16,-1,Bachelor,95.0
6617,Student_6617,19,Other,Malmo,36,111,89,34,-13,HighSchool,56.42
6618,Student_6618,17,male ,stockholm ,110,8,2,61,118,PhD,78.84
6619,Student_6619,16,Female ,Stockholm,9,67,65,38,73,Masters,71.87
6620,Student_6620,17,male ,Göteborg,113,38,44,78,97,HighSchool,83.74
6621,Student_6621,17,Fmale,stockholm ,0,-7,31,54,68,HighSchool,98.03
6622,Student_6622,16,Other,Gothenburg,19,46,89,absent,103,High School,66.61
6623,Student_6623,15,Female ,Göteborg,96,92,absent,0,20,PhD,87.08
6624,Student_6624,20,male ,Stockholm,-18,76,45,68,15,High School,75.25
6625,Student_6625,16,Female,Malmo,-17,41,75,35,94,bachelor ,74.87
6626,Student_6626,21,Fmale,Gothenburg,93,27,102,47,47,Masters,97.81
6627,Student_6627,16,Male,Lund,93,36,69,90,88,bachelor ,91.5
6628,Student_6628,19,Female,Malmo,79,57,47,76,57,bachelor ,64.61
6629,Student_6629,16,Male,Malmo,97,64,40,53,-11,Masters,70.77
6630,Student_6630,15,Female ,Uppsala,63,absent,-19,102,32,Masters,48.96
6631,Student_6631,19,Male,Göteborg,96,5,117,-16,11,Bachelor,41.63
6632,Student_6632,21,Female,Göteborg,-10,1,67,13,2,High School,67.19
6633,Student_6633,14,Male,Lund,17,80,59,48,22,HighSchool,74.2
6634,Student_6634,14,Fmale,Göteborg,53,61,80,,20,Masters,75.1
6635,Student_6635,17,Fmale,stockholm ,-1,93,41,83,32,bachelor ,104.4
6636,Student_6636,20,Female,Stockholm,21,30,52,10,52,Masters,61.56
6637,Student_6637,17,Other,Göteborg,31,76,14,17,91,Masters,76.74
6638,Student_6638,15,male ,Göteborg,absent,48,44,91,0,PhD,73.88
6639,Student_6639,18,Other,Malmo,55,54,19,24,2,High School,77.32
6640,Student_6640,21,Male,Stockholm,20,18,47,63,108,Masters,94.06
6641,Student_6641,20,Female,Uppsala,60,67,-19,89,36,PhD,50.09
6642,Student_6642,21,Male,Stockholm,56,86,,3,41,HighSchool,64.56
6643,Student_6643,14,Female,Göteborg,57,,-15,31,12,Bachelor,75.79
6644,Student_6644,17,Male,stockholm ,104,absent,36,19,93,High School,44.09
6645,Student_6645,21,male ,Lund,4,34,27,103,44,HighSchool,62.77
6646,Student_6646,14,Female,Malmo,103,99,23,112,90,Bachelor,64.8
6647,Student_6647,15,Fmale,Gothenburg,46,65,,41,7,Bachelor,49.56
6648,Student_6648,15,male ,stockholm ,69,36,12,31,93,Masters,101.74
6649,Student_6649,18,Fmale,Lund,30,104,60,50,-11,PhD,61.35
6650,Student_6650,21,male ,Göteborg,-12,-6,80,41,40,High School,81.41
6651,Student_6651,18,Fmale,stockholm ,1,-13,absent,-5,7,bachelor ,99.23
6652,Student_6652,19,male ,Göteborg,97,,-10,44,93,HighSchool,70.94
6653,Student_6653,20,Other,Stockholm,100,26,39,50,105,High School,45.96
6654,Student_6654,21,Male,Göteborg,37,75,31,absent,112,bachelor ,70.32
6655,Student_6655,15,Fmale,Göteborg,51,108,11,34,absent,High School,56.49
6656,Student_6656,17,Male,Stockholm,106,25,58,68,,High School,85.87
6657,Student_6657,14,Female,Gothenburg,-5,-18,94,-5,32,bachelor ,64.85
6658,Student_6658,16,Male,Gothenburg,110,39,77,18,34,PhD,95.15
6659,Student_6659,18,Fmale,Lund,31,5,112,80,116,Bachelor,84.25
6660,Student_6660,16,male ,Uppsala,106,22,113,68,-2,bachelor ,99.17
6661,Student_6661,21,Male,stockholm ,80,78,35,88,80,Masters,65.2
6662,Student_6662,17,Female ,Gothenburg,68,-7,54,81,5,PhD,91.15
6663,Student_6663,18,male ,Göteborg,101,78,21,79,59,Masters,93.06
6664,Student_6664,16,Female,Gothenburg,78,45,112,40,-3,High School,43.78
6665,Student_6665,20,Female,Malmo,108,87,57,-9,46,PhD,52.23
6666,Student_6666,17,Fmale,Uppsala,93,33,11,65,47,Bachelor,87.99
6667,Student_6667,14,male ,Gothenburg,74,-17,101,102,18,Bachelor,78.66
6668,Student_6668,20,Male,Uppsala,20,70,81,44,-8,Bachelor,50.11
6669,Student_6669,17,Male,stockholm ,102,101,24,-12,15,Masters,88.4
6670,Student_6670,19,Other,Gothenburg,63,114,-20,1,96,PhD,92.47
6671,Student_6671,18,Female,Göteborg,100,97,106,99,73,Bachelor,73.73
6672,Student_6672,15,male ,Uppsala,-7,12,89,21,70,HighSchool,103.21
6673,Student_6673,14,male ,Malmo,75,10,3,absent,97,Bachelor,61.18
6674,Student_6674,21,Female,Gothenburg,27,-5,58,-7,-16,HighSchool,89.54
6675,Student_6675,20,Other,Gothenburg,-12,100,88,7,92,HighSchool,103.12
6676,Student_6676,20,Male,Göteborg,38,-8,65,97,74,Masters,45.22
6677,Student_6677,16,Female,Stockholm,111,80,41,69,109,bachelor ,83.95
6678,Student_6678,18,male ,Lund,-15,-14,109,27,88,Masters,51.98
6679,Student_6679,21,Other,stockholm ,61,89,-20,47,100,High School,51.66
6680,Student_6680,15,Male,Göteborg,45,79,13,63,93,High School,59.47
6681,Student_6681,17,Female ,Göteborg,30,-5,64,-13,101,High School,91.78
6682,Student_6682,15,Other,Gothenburg,71,58,-2,12,118,PhD,84.85
6683,Student_6683,18,Female,Stockholm,85,3,73,77,34,HighSchool,91.25
6684,Student_6684,18,male ,Uppsala,86,53,114,40,44,bachelor ,40.51
6685,Student_6685,19,male ,Stockholm,7,10,27,52,10,HighSchool,56.61
6686,Student_6686,19,Other,Uppsala,91,1,5,77,110,Bachelor,73.96
6687,Student_6687,15,Fmale,Lund,90,-9,84,61,-9,Bachelor,75.78
6688,Student_6688,17,Fmale,Lund,29,110,48,7,88,bachelor ,79.41
6689,Student_6689,15,Female,Gothenburg,-8,2,-17,,17,Masters,69.71
6690,Student_6690,18,Other,Göteborg,70,66,8,94,86,bachelor ,68.79
6691,Student_6691,18,Other,Gothenburg,absent,25,absent,4,58,PhD,100.16
6692,Student_6692,16,Male,Stockholm,-3,64,84,94,0,Bachelor,84.0
6693,Student_6693,19,Other,Uppsala,47,53,113,116,90,High School,78.04
6694,Student_6694,21,Female ,Göteborg,113,61,44,66,8,Bachelor,44.31
6695,Student_6695,21,Female ,Malmo,105,1,72,69,38,PhD,89.64
6696,Student_6696,21,Male,Lund,37,,,54,104,High School,91.19
6697,Student_6697,16,Fmale,Uppsala,5,91,8,116,71,PhD,104.83
6698,Student_6698,14,male ,Göteborg,55,6,93,83,13,HighSchool,53.94
6699,Student_6699,21,Other,Lund,40,35,106,32,58,Masters,80.45
6700,Student_6700,18,Fmale,Gothenburg,107,0,114,47,89,High School,68.68
6701,Student_6701,16,Female,Göteborg,82,69,30,40,-16,PhD,79.24
6702,Student_6702,15,Fmale,Malmo,88,5,70,38,-19,High School,84.59
6703,Student_6703,19,Male,Uppsala,76,110,-10,18,37,High School,87.09
6704,Student_6704,19,Other,Lund,absent,27,-5,-14,-14,Masters,60.87
6705,Student_6705,17,Female,Göteborg,-16,55,57,87,68,HighSchool,86.99
6706,Student_6706,15,Male,Gothenburg,118,-12,67,104,57,bachelor ,54.15
6707,Student_6707,17,Female,Malmo,,16,41,-19,-5,bachelor ,40.17
6708,Student_6708,16,Other,stockholm ,70,43,105,-7,10,High School,99.96
6709,Student_6709,20,male ,Gothenburg,18,52,74,110,116,High School,96.77
6710,Student_6710,21,Fmale,Malmo,104,88,29,94,113,High School,83.14
6711,Student_6711,14,Male,Göteborg,61,23,30,71,47,HighSchool,91.47
6712,Student_6712,15,Female,Uppsala,-5,97,64,119,50,Masters,66.57
6713,Student_6713,15,Fmale,Uppsala,59,-11,6,25,84,High School,47.3
6714,Student_6714,15,Female ,stockholm ,106,11,96,19,-16,HighSchool,83.61
6715,Student_6715,17,Male,Göteborg,absent,72,53,61,36,Bachelor,86.43
6716,Student_6716,16,male ,Uppsala,85,15,-2,100,-14,PhD,96.2
6717,Student_6717,15,Female,Lund,-17,14,87,11,,High School,58.98
6718,Student_6718,20,Male,Malmo,87,-6,23,84,-8,bachelor ,93.15
6719,Student_6719,15,Male,Lund,69,79,15,81,99,High School,92.76
6720,Student_6720,19,Female ,Uppsala,66,5,48,12,38,Masters,48.25
6721,Student_6721,21,Other,Malmo,112,82,44,57,69,Bachelor,52.35
6722,Student_6722,14,male ,Stockholm,-12,90,76,-14,113,PhD,55.69
6723,Student_6723,21,Other,Gothenburg,absent,13,106,22,94,High School,72.66
6724,Student_6724,19,Female ,Stockholm,34,106,,79,-20,bachelor ,50.9
6725,Student_6725,19,Female,stockholm ,69,23,36,-7,98,High School,53.62
6726,Student_6726,14,Fmale,stockholm ,8,-8,77,87,absent,bachelor ,54.21
6727,Student_6727,20,Male,Malmo,28,75,40,-4,40,Masters,49.92
6728,Student_6728,16,Female,Uppsala,101,57,103,-15,96,Bachelor,44.23
6729,Student_6729,19,Female,Uppsala,112,-4,75,36,42,PhD,55.86
6730,Student_6730,16,male ,Malmo,-3,50,54,11,-3,High School,65.55
6731,Student_6731,19,Male,Gothenburg,27,20,28,-8,-14,HighSchool,81.27
